X,738_cm,693_cm,582_cm,566_cm,532_cm,382_cm,283_cm,233_cm,213_cm,187_cm,153_cm,40_cm,3_cm,Sum,taxonomy,a,b,c,d
716dc91ee31d7ea55c928861ffdbe80b,0,0,0,16,0,0,0,0,0,0,0,6,0,22,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Oleiharenicola
7cba05079f498e75f2975db9e6bf4851,0,0,0,0,0,0,0,0,0,0,0,22,0,22,Deferribacteres,Deferribacteres,Deferribacterales,Calditrichaceae,Calorithrix
7d60ad577034c9bca82f55ecaf193029,0,0,0,0,0,0,0,0,0,0,0,22,0,22,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
7ed24465339623432d0f229e9c2a501b,0,0,0,0,0,0,0,0,0,0,0,22,0,22,Omnitrophica,Omnitrophica_genera_incertae_sedis,,,
85b7e9e9c498987aeacf1d0b6b06d1c9,0,0,0,0,0,0,10,12,0,0,0,0,0,22,Fibrobacteres,Chitinispirillia,Chitinispirillales,Chitinispirillaceae,Chitinispirillum
8e30959599289650751e356745bec6d6,0,0,16,0,1,5,0,0,0,0,0,0,0,22,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
913db07d0648a238a7cacda2f36eaa06,0,0,0,0,0,0,8,0,0,0,0,14,0,22,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
91c885257b429c515c4bcbebd00e33ff,0,0,0,0,0,0,0,0,0,0,0,22,0,22,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
a658a8201c3f816eff15034f5079502a,0,0,0,0,0,0,0,0,0,0,0,0,22,22,Bacteroidetes,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium
a8b329301704aeb41eb77aa600a5ab42,0,0,0,0,0,0,0,0,0,0,0,0,22,22,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix
af33f6e2114e30101aef11d3510e32b8,0,0,0,0,0,0,0,0,22,0,0,0,0,22,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile
b8b20f423f84a0c50e434720c44cfa16,0,0,0,0,0,0,0,0,0,0,0,0,22,22,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfoprunum
c97caa90a7c16e40468f5895feb55816,0,0,0,0,0,0,0,0,5,4,0,13,0,22,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amorphaceae,Amorphus
ce11434f352d5badf5fc3c8dccb0eeee,0,0,0,22,0,0,0,0,0,0,0,0,0,22,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Galenea
ec4a7b0fdb1bb37f684711af0f33b15f,0,0,0,6,5,0,1,0,0,0,0,0,0,22,Acidobacteria,Acidobacteria_Gp3,Gp3,,
ed6da8236f820005792bc5122d6066ca,0,0,0,0,0,0,0,9,7,6,0,0,0,22,Bacteroidetes,Bacteroidia,Bacteroidales,Lentimicrobiaceae,Lentimicrobium
edcf4d052812b9d5b6ab7288c65b18d8,0,0,0,0,0,0,15,0,0,0,0,7,0,22,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 1,Desulfonispora
f41bca2f8b99917a926c70530cf96ef2,14,0,0,0,0,0,0,0,0,0,0,8,0,22,BRC1,BRC1_genera_incertae_sedis,,,
f827bb36b06a9b8fb522cda4a955804c,0,0,0,0,0,0,0,0,0,0,0,0,22,22,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Paludicola
0d0878ecd5bf3fef2332fbe920a0869b,0,0,0,0,0,0,0,0,0,0,0,21,0,21,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Mariniblastus
1ff45de7af0a9756a1dc3c6694613824,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Cyanobacteria/Chloroplast,Cyanobacteria,Family II,GpIIa,
2283de596ef5d9a20b69c557e944deb2,0,0,0,0,0,0,0,0,0,0,0,11,10,21,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Schwartzia
23141488cf8779fe9d74396959d9ea47,0,0,1,0,2,0,9,7,0,0,0,0,0,21,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
2f3cdceb45e8af5f7f6c182c16b24a16,0,0,0,0,0,0,0,0,0,0,0,21,0,21,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Tepidibaculum
3706166b3e93af3337bcdb41bae6cd37,0,0,0,0,0,21,0,0,0,0,0,0,0,21,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
62c5facce720cccf9fc9bda9d2f91942,0,0,0,0,0,0,13,8,0,0,0,0,0,21,Planctomycetes,Planctomycetacia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Anammoxoglobus
69ce2ff17bfd8db6361769fdce07ab0a,0,0,0,0,0,6,0,0,0,0,0,15,0,21,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Oceanirhabdus
70a992f45ee4cf2feefaf5877d8ac497,0,0,0,0,0,0,6,0,0,0,0,15,0,21,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
752898ffa437314dc2797402dff742df,0,0,0,1,0,6,6,0,0,0,0,0,0,21,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfovirgula
89f8fc8c311ea453dcb2278eab08f1a8,0,0,21,0,0,0,0,0,0,0,0,0,0,21,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermodesulfitimonas
92e2be01f869353f5693bacca3944079,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
939d789ec6b89054588f0477a3904404,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula
94f473b942c6d9592856c636d9c644fe,0,0,0,0,0,13,0,0,0,0,0,8,0,21,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
95f2c8d2eb5e882f0f91c2d388cd7133,0,0,0,4,0,0,4,0,0,8,0,0,0,21,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulforegula
a2119552aea73b4b7313a3dab67d2245,0,0,0,0,6,0,15,0,0,0,0,0,0,21,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Syntrophaceticus
acbd5ae326a966f394a287eb9e85c4a4,0,0,0,0,0,0,0,0,0,0,0,0,21,21,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
c25fd85fcb180df96418cdc37632cde5,0,0,0,0,0,0,0,21,0,0,0,0,0,21,Tenericutes,Mollicutes,Haloplasmatales,Haloplasmataceae,Haloplasma
d01ddb804d489eb69326501d30efc7f3,0,11,0,0,0,10,0,0,0,0,0,0,0,21,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
e5c35a1491f28b8d34ee7adb9e70a691,0,0,0,0,0,0,0,0,10,0,0,11,0,21,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Ardenticatena
fa668f5d96505a57be0c161b42b437ae,0,0,0,0,0,0,0,0,0,0,0,11,10,21,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermodesulfitimonas
01f05c818a4094e5a5aa163c8d288097,0,0,0,0,0,0,0,20,0,0,0,0,0,20,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Desulfothermobacter
2275d999b0fb22bfb265f28c5969fa05,0,0,0,0,0,3,11,0,0,0,0,0,0,20,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
39cd0284e9c1ce84ee8de7e0c11c28e8,0,0,4,0,0,6,0,0,0,0,0,10,0,20,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
3c26ae8ac16ea4bc862e2801fc63ead5,0,0,0,0,0,0,13,0,0,0,0,7,0,20,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Oxobacter
413e0d37efbb245e1b6da42eff700066,4,0,4,12,0,0,0,0,0,0,0,0,0,20,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
4659f0e7f49b599f201daf9c9163ba7f,0,0,0,0,0,0,0,0,0,0,0,11,9,20,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
46941b1c3d1483ab18dd9ea13e5ef8c1,0,0,0,0,0,0,0,0,0,0,0,20,0,20,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea
4d69fadccc86cf3663f5f5ee2e7173ce,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Acidibacter,
51191725b976b7dd7e7ba4b72b9ca6d2,0,0,0,0,0,5,9,0,0,0,0,0,0,20,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
62046d38d8487b550d111033ae95999f,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
648278560e4773157bbb0448f77aad10,0,0,0,0,0,0,0,0,13,7,0,0,0,20,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
693b901ab4c5a32a7f04cc2446948fa9,0,0,0,0,0,0,0,0,0,13,0,0,0,20,Armatimonadetes,Armatimonadetes_gp2,,,
7264ad79bc8772176deb02705935cddb,0,0,0,0,0,0,10,0,0,0,0,0,10,20,Elusimicrobia,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium
7c52cd3599316511273e295ea86f7eea,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
7e9a01acf305957c517ca9c186d7d732,0,0,0,0,0,6,9,0,0,5,0,0,0,20,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
83abb9be88e1d4eaec3567410c6feccf,0,0,0,0,0,0,0,0,0,0,0,15,0,20,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
8a68c6c6899600d6e05508800ea51c1b,0,0,0,0,0,0,0,0,20,0,0,0,0,20,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Calderihabitans
96f5da07ad50c6b71019e6f60e927281,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Planctomycetes,Planctomycetacia,Pirellulales,Thermoguttaceae,Thermostilla
ae7942f415e48b5303bdcb7b01d79ba2,0,9,0,0,0,6,0,5,0,0,0,0,0,20,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
b0981492f20657a6157b9349ba227678,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Gelria
b738ab8918f975154b6e1aba2afcd1c4,0,0,0,0,0,0,20,0,0,0,0,0,0,20,Acidobacteria,Acidobacteria_Gp3,Gp3,,
c21afd6278ffb64b6e741f2061c4e7d3,0,0,0,0,0,0,0,0,0,0,0,0,20,20,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora
d63b4242d5658bc13f3a197d9f145857,8,7,0,0,5,0,0,0,0,0,0,0,0,20,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
ed18f4d74f21c592409a17d39a9015e7,0,0,0,0,0,0,0,0,16,4,0,0,0,20,Actinobacteria,Thermoleophilia,Solirubrobacterales,Baekduiaceae,Baekduia
f02a873753855bb58d9d9a33025a7279,0,0,0,8,7,5,0,0,0,0,0,0,0,20,Planctomycetes,Planctomycetacia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Anammoxoglobus
f671e2bcbfd26a45ecb117fbb2ee2c6a,0,0,3,0,0,0,5,10,0,0,0,0,0,20,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
0c2d155ef02f224ae88e2d7ed2abaf6c,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Zavarzinella
1b5bc09b5a03fd2465a76946d2663a65,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
27a8af743ba03cf576a648231ca1d8f9,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
38cb83747dc855a33287156a0756360c,0,0,19,0,0,0,0,0,0,0,0,0,0,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
3e3c94168f96c3aeac5886664c9d07d0,0,0,0,0,0,0,0,7,0,0,0,0,12,19,Microgenomates,Microgenomates_genera_incertae_sedis,,,
3f3429de7c916ce90a11977087c2fc40,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
3f7504fdd30e407eaa0de1ead3ebf9f5,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Latescibacteria,Latescibacteria_genera_incertae_sedis,,,
4d5368fddd327c22cebea6ef0d240085,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Pseudolabrys
53a30475ba49020f0e867b7261000efe,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
58448017a18e6e8049427c5c1d4b4a47,0,0,0,0,0,6,0,0,0,0,0,0,0,19,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
6981b70c6d179230b29fa05f3abe30f1,0,3,7,0,0,6,0,3,0,0,0,0,0,19,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalogenimonas
69b4adf6212d0f6af6913f9fd6c024d3,19,0,0,0,0,0,0,0,0,0,0,0,0,19,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
6b7aa9fb3bf00dba4de67cf85ca12f20,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
720bc7886fb2184f23948909ee0d8f5b,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
72215e561b9191fb304fa6921283ed61,0,0,0,0,12,0,0,0,0,0,0,0,0,19,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
73982eee6b2fc69a3eedcc1e86ebc85f,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Melioribacter
8667a1826a91358ee7e1ca5efd2aac34,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
871325ee22e47e2314858923a2be1a32,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter
99d384e80d7536077d0434415c25bae1,0,0,7,0,6,0,6,0,0,0,0,0,0,19,Planctomycetes,Planctomycetacia,Planctomycetales,Gemmataceae,Telmatocola
a5d34cc3a8b2792d631aa8bff4310198,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
a77c3c83a168ff43dfa7eb99a35c153c,0,5,0,0,0,0,8,0,0,0,0,6,0,19,Armatimonadetes,Armatimonadetes_gp2,,,
b24fa517370e312b29ec192cbbee0e45,0,0,0,0,0,7,0,0,0,1,0,11,0,19,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
c891feb4bec794ae33c601d31340a320,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
cb7878517e06bf4e7b35c4e999da1937,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea
ccd38b395d89c46871a3ebe395077695,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Rectinema
cd0bc83877c7ce7a582e5bb52033861c,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
ce3d89eb93b58ce46eb6acdf4de9955e,0,0,0,0,0,0,0,0,0,19,0,0,0,19,candidate division WPS-1,WPS-1_genera_incertae_sedis,,,
dbda2fbde35ffb9c516c141e5d2c65ee,10,0,0,0,6,0,0,0,0,0,0,3,0,19,Aminicenantes,Saccharicenantaceae,Saccharicenans,,
de409479fb11711266ec11fd03f9fb57,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
e8ca885703feb0d9e0c6da26dd3ba971,0,0,10,1,0,4,0,0,0,0,0,0,0,19,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
f047a9cbff9f3be41c9b7a46b71acc1c,0,0,0,0,0,0,0,0,0,19,0,0,0,19,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
f9d4e7bee4c55c75da22aec5ad1226ca,0,0,0,0,0,0,0,0,0,0,0,19,0,19,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
fcf63071105f905a0aabc882d9e9837d,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Cyanobacteria/Chloroplast,Cyanobacteria,Family IX,Halospirulina,
fd6d7ead17bf7e666b31309946f10df5,0,0,0,0,0,0,0,0,0,0,0,0,19,19,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium
0170ac4b69c17fa488bfe944f2bd3526,0,0,0,0,0,0,0,0,0,15,0,3,0,18,Firmicutes,Clostridia,Clostridiales,Peptococcaceae 2,Cryptanaerobacter
087976b5f2dcf506d5bc25514802458a,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
09dc4c3ea668ae3d4be99410a16215d5,18,0,0,0,0,0,0,0,0,0,0,0,0,18,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
10c270ed1cb9a92b18f08c1515bc601f,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Deferribacteres,Deferribacteres,Deferribacterales,Calditrichaceae,Calorithrix
119ec885512552942537d517fd1c9eb8,0,0,3,10,5,0,0,0,0,0,0,0,0,18,Chloroflexi,Thermoflexia,Thermoflexales,Thermoflexaceae,Thermoflexus
16361125b0fcb36d88d4557481c453ab,0,0,0,10,0,0,4,0,0,0,0,0,0,18,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
1db9b25752bb4a5a11cba2a43e2b8b02,0,0,0,0,0,0,0,0,8,8,2,0,0,18,Woesearchaeota,Woesearchaeota Incertae Sedis AR15,,,
2f6ed89f67aff1e6960f1e9ec0697c7a,0,0,0,0,0,0,0,0,0,4,0,0,14,18,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Monoglobus
38ee9ad91a7721e8fcaccd9b5a5538c7,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
3dba54cd8fae96c31082e3e75b18e218,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
43085db8dcfe7f9de43332e7684a19d9,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
45eadc522f71601a3098bb151203504c,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Cloacimonetes,Candidatus Cloacamonas,,,
4c0db4812a5e22fa8810e7ba23e29273,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Ferroglobus
5395ef3d37d133a962af9a069683a5aa,0,0,0,0,0,18,0,0,0,0,0,0,0,18,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
5979f70300cf92802a38cc8454b0760d,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Firmicutes,Clostridia,Thermosediminibacterales,Tepidanaerobacteraceae,Biomaibacter
5fc1260812e3deef91a63de1254c3cf3,0,0,8,0,0,0,0,0,10,0,0,0,0,18,Woesearchaeota,Woesearchaeota Incertae Sedis AR18,,,
6072ef3a112584242650c5e5103fc597,18,0,0,0,0,0,0,0,0,0,0,0,0,18,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella
69a2e5f62831d471d8b1f2d569344cec,0,0,0,0,0,0,4,0,0,0,0,0,14,18,Armatimonadetes,Armatimonadetes_gp2,,,
6c2d3bf0cc95e3660ab1e9912147250c,0,0,0,0,0,0,18,0,0,0,0,0,0,18,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
70d2c972eefb5c7118ca3e5128a55a09,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Bellilinea
738e0a4f055c3af375113eab3d460b7f,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea
76d2b9b9fc6f361c28dbe168995b1b01,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Woesearchaeota,Woesearchaeota Incertae Sedis AR17,,,
78af99ff0fbe438c02058f2b60eb5f21,0,0,0,18,0,0,0,0,0,0,0,0,0,18,Acidobacteria,Acidobacteria_Gp3,Bryobacter,,
81d81d7709477270eb365c9d74fdbfcc,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,Acidibacter,
8460330642e588ce1bdb9125eec7a6c2,0,0,0,0,0,0,0,0,0,0,0,5,13,18,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Thiohalophilus
881807d09f4145f745919aa4d0936c96,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter
8824da3f2b79463c3354bb6509406712,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
90c4daa6c3a2138fb014ffe01a77a30d,0,18,0,0,0,0,0,0,0,0,0,0,0,18,Planctomycetes,Planctomycetacia,Planctomycetales,Isosphaeraceae,Paludisphaera
adce2c33d0d885932e5d32b2e208c7c9,0,0,0,0,0,18,0,0,0,0,0,0,0,18,Aenigmarchaeota,Candidatus Aenigmarchaeum,,,
b1b0c894e65dd309802d1f65bcfeb99f,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
b87dfeae2b3371a6f50d5f770630bcc3,0,0,3,0,0,0,15,0,0,0,0,0,0,18,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora
b900d44e594ba99795e57e61f25481a4,0,0,0,0,0,0,0,18,0,0,0,0,0,18,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
c9adc8901f8ef69daea2308af56da0e5,0,0,0,0,0,5,0,0,0,8,0,5,0,18,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
d91caafe50193c54b38197edbb7214a6,0,0,0,18,0,0,0,0,0,0,0,0,0,18,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermogladius
e17121dc4c5f18b65db4833ef6c74c18,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora
ef0a864657e6dae0192e36e3997f9b3d,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus
f403fc8736404e59b960a0ec491e5898,0,0,0,0,0,0,0,0,0,0,0,18,0,18,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_incertae_sedis,Thermogymnomonas
f4573a3b105e280e976570ee26165a17,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Woesearchaeota,Woesearchaeota Incertae Sedis AR16,,,
060ae3b87359d505f7bb4bb8e79a047f,0,0,0,0,0,0,0,0,17,0,0,0,0,17,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera
081fe505b6a263c806c6097baf2e4613,0,0,0,0,0,0,0,0,0,0,0,17,0,17,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
0e285abcc7422f6b7c6efeb27f3927df,0,0,0,0,0,0,0,0,0,0,0,2,15,17,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
103f5fdb5780b7fd988a19eafe4d34dc,0,0,0,0,0,0,0,0,0,0,0,17,0,17,Deferribacteres,Deferribacteres,Deferribacterales,Calditrichaceae,Calorithrix
1966147d3fcc7ab8f9f04ad0544ac657,0,0,0,0,0,0,17,0,0,0,0,0,0,17,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter
198e5a534f63398b1c5b070fd0c429ae,0,0,17,0,0,0,0,0,0,0,0,0,0,17,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geopsychrobacter
1f5c6b443cc667aeafc691a4192861d9,0,0,0,0,0,0,17,0,0,0,0,0,0,17,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Gracilibacter
31b2ee8f1ea2fbbd650b0521a2190c52,0,0,0,0,0,6,7,0,0,0,0,0,0,17,Armatimonadetes,Armatimonadetes_gp2,,,
33478f2cccb437ced7dfa5c4b367e315,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Longilinea
44de5369892978edcbab42cdc0590aaf,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens
4eebc5b6b7680445f2597bb083ad296e,0,17,0,0,0,0,0,0,0,0,0,0,0,17,Firmicutes,Clostridia,Thermosediminibacterales,Thermosediminibacteraceae,Fervidicola
6707b28e1408a0eda76fadf2c976c90d,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Pacearchaeota,Pacearchaeota Incertae Sedis AR13,,,
6b3533cf0b3fb788291c6bbacbe8d527,3,9,0,5,0,0,0,0,0,0,0,0,0,17,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea
6bb0dfda7c1c1cf2630a86b3b14279cc,0,0,0,0,0,13,0,0,0,0,0,4,0,17,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides
6e8780158e57ac27d214ecbcc99ebfc7,13,0,0,0,0,0,0,0,0,0,0,4,0,17,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,Breznakibacter
